City,Job Title,Job Link,Company Name,Company Link,Location,Salary,Job Views,Time of Post,Job Description,Skills Required,Job Industry,Functional Area,Total Positions,Job Shift,Job Type,Job Location,Gender,Minimum Education,Career Level,Minimum Experience,Apply Before,Posting Date
Lahore,Sales Manager,https://www.rozee.pk/art-vision-outdoor-advertiser-sales-manager-lahore-jobs-1741676?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741676&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Art Vision Outdoor Advertiser,//www.rozee.pk/company/art-vision-outdoor-advertiser1,Lahore,N/A,18 views,Posted 8 hours ago,Null,"Presentation Skills, Sales Strategic, Manage Client Relationships, Communication Skills, Negotiation Skills, Business Development",Advertising / PR,Marketing,3 Posts,First Shift (Day),Full Time/Permanent,Lahore,No Preference,Masters,Experienced Professional,2 Years,"Nov 29, 2025","Oct 29, 2025"
Lahore,Admin / Accounts Manager,https://www.rozee.pk/rehman-construction-interiors-pvt-ltd-admin-accounts-manager-lahore-jobs-1739796?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1739796&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Rehman Construction & Interiors Pvt Ltd,//www.rozee.pk/company/rehman-construction-interiors-pvt-ltd,Lahore,"PKR. 60,000 - 80,000/Month",134 views,Posted 2 days ago,Null,"Office Automation, Correspondence Managament, Communication Skills, Account Management Skllis, Taxations Knowledge",Architecture/Interior Design,Administration,1 Post,First Shift (Day),Full Time/Permanent,Lahore,No Preference,M-Phill,Experienced Professional,N/A,"Nov 27, 2025","Oct 27, 2025"
Lahore,SQA Automation engineer,https://www.rozee.pk/sqa-automation-engineer-lahore-jobs-1741680?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741680&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,FiveRivers Technologies,javascript:;,Lahore,N/A,7 views,Posted 9 hours ago,Null,"Software Development Life Cycle (SDLC), Test Documentation, APIs, Databases, Web Technologies, GitLab), CI/CD tools (Jenkins, Test Planning, Test Automation Frameworks, Agile Methodologies, Automation Testing, TestRail, JIRA, JavaScript, Python, Java, TestNG, Junit, Selenium",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Call Center Agent,https://www.rozee.pk/hair-energy-by-ayesha-sohaib-call-center-agent-lahore-jobs-1733162?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1733162&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Hair Energy by Ayesha Sohaib,//www.rozee.pk/company/hair-energy-by-ayesha-sohaib,Lahore,"PKR. 30,000 - 40,000/Month",155 views,Posted 9 hours ago,Null,"Customer Service Skills, CRM Command, Team  Support",E-Commerce / E- Business,Client Services & Customer Support,10 Posts,First Shift (Day),Full Time/Permanent,Lahore,Female,Bachelors,Experienced Professional,2 Years,"Nov 21, 2025","Oct 29, 2025"
Lahore,Computer Vision Engineer,https://www.rozee.pk/nexbit-technologies-computer-vision-engineer-jobs-1741646?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741646&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Nexbit Technologies,//www.rozee.pk/company/nexbit-technologies,Lahore,N/A,18 views,Posted 9 hours ago,Null,"LLMs, NLP, OCR, Deep Learning, Computer Vision",N/A,Artificial Intelligence (AI),3 Posts,Work from Home,Full Time/Permanent,Lahore,Male,Bachelors,Experienced Professional,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Head of Compliance (Fintech & Digital Assets),https://www.rozee.pk/head-of-compliance-fintech-digital-assets-lahore-jobs-1741644?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741644&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Aqovia,javascript:;,Lahore,N/A,6 views,Posted 9 hours ago,Null,"Compliance strategy design and implementation, Regulatory framework knowledge (SECP, SBP, FATF), AML/CFT program oversight, Fintech regulatory compliance (PSP, PSO), Digital assets and tokenization compliance, Leadership and stakeholder management, Risk Management, Regulatory engagement and relationship management, Knowledge of AI and data-driven fintech solutions",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Intermediate Software Developer,https://www.rozee.pk/intermediate-software-developer-lahore-jobs-1741640?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741640&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Contour Software,javascript:;,Lahore,N/A,17 views,Posted 9 hours ago,Null,".NET Development, JavaScript, React, Object-oriented programming, Microsoft Azure, SQL Server, SQL query optimization, RESTful API development and consumption, DevOps tools (Git, CI/CD pipelines), Problem Solving, Data Structures, Algorithms, Software Design, Communication Skills",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Mid-Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Software Support Representative,https://www.rozee.pk/software-support-representative-lahore-jobs-1741628?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741628&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Contour Software,javascript:;,Lahore,N/A,8 views,Posted 9 hours ago,Null,"Software Support, Customer Service, Computer Troubleshooting, Bookkeeping, Accounting Software (QuickBooks, Peachtree), Communication, Organizational Skills, payment gateways and integrations (Keenu, Payfast, Jazzcash, easypaisa, 1link, VISA/MasterCard), SQL, Excel",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Senior SQA Engineer_01,https://www.rozee.pk/senior-sqa-engineer-01-lahore-jobs-1741626?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741626&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,FiveRivers Technologies,javascript:;,Lahore,N/A,4 views,Posted 9 hours ago,Null,"Software Testing, Test Automation, Playwright, Cypress, Selenium, Python automation scripting, CI/CD tools (Jenkins, GitLab CI/CD), UI and functional testing, Browser debugging tools, DOM inspection, SQL Queries, Manual and exploratory testing, Agile Environment, Cross-functional Collaboration, Bug detection and documentation",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Lawyer -  Inhouse Counsel,https://www.rozee.pk/associated-group-lawyer-inhouse-counsel-lahore-jobs-1741592?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741592&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Associated Group,//www.rozee.pk/company/associated-group1,Lahore,"PKR. 200,000 - 300,000/Month",30 views,Posted 9 hours ago,Null,"Communication Skills, Legal Affairs, Legal Advisory",N/A,Legal Affairs,1 Post,First Shift (Day),Full Time/Permanent,Lahore,No Preference,Bachelors,Experienced Professional,5 Years,"Nov 30, 2025","Oct 29, 2025"
Lahore,Talent Acquisition Partner - (6 month contract),https://www.rozee.pk/talent-acquisition-partner-6-month-contract-lahore-jobs-1741622?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741622&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,14 views,Posted 9 hours ago,Null,"Backend Engineering, Engineering Recruitment, Mobile Engineering, Data Analytics Recruitment, Screening, Data Analytics, Offer Management, LinkedIn Recruiter, Influencing Skills, Interviewing, Applicant Tracking Systems (Greenhouse), Data Science Recruitment, Stakeholder Management, Recruitment strategy, Technical Recruiting, Full-Cycle Recruitment, Sourcing, Data Science, Problem Solving, Applicant Tracking Systems, Candidate Experience, Talent Acquisition, Greenhouse",N/A,N/A,1 Post,First Shift (Day),Contract,Lahore,No Preference,N/A,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Software Engineer I - MLOps,https://www.rozee.pk/software-engineer-i-mlops-lahore-jobs-1741618?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741618&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,9 views,Posted 9 hours ago,Null,"Linear Algebra, Machine Learning, SOLID Principles, Software Engineering Principles (SOLID), Statistics, Machine learning algorithm theory, المحاسبة للشركات, Differential calculus, Algorithms, Data Structures, Infrastructure, Mathematical Analysis, Mobile Development, Software Engineering, SQL, Frontend Development, Collaboration, Backend Development, Machine Learning Algorithms, Python Programming, Probability Theory, Data Science, GITHUB, Data, calculus, Python, Artificial Intelligence, Cyber Security",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Software Engineer II - MLOps,https://www.rozee.pk/software-engineer-ii-mlops-lahore-jobs-1741616?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741616&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,6 views,Posted 9 hours ago,Null,"Excellent oral and written English communication, Machine Learning, Statistics, SOLID Principles, Machine Learning Algorithms, Data Structures, Algorithms, ML Ops, Mobile Development, Software Engineering, Frontend Development, Python Programming, SQL, Mathematical Analysis, Probability Theory, Data Science, Backend Development, calculus, Linear Algebra, Python, Artificial Intelligence, Differential calculus, Cyber Security",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,N/A,Mid-Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Software Engineer II - Backend | NextGen Engineering,https://www.rozee.pk/software-engineer-ii-backend-nextgen-engineering-lahore-jobs-1741614?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741614&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,8 views,Posted 9 hours ago,Null,"Algorithms, Clean Code principles, SOLID Principles, Communication Skills, Scalability, Data Structures, Clean Code Practices, AWS Infrastructure, Spring Boot, Problem Solving, Test-Driven Development, Object-Oriented Design, NoSQL Databases, AI knowledge (preferred), Design Patterns, Micro-Service Architecture, distributed backend systems, Continuous Development, Java 8, SQL",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Mid-Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Senior Software Engineer II - iOS,https://www.rozee.pk/senior-software-engineer-ii-ios-lahore-jobs-1741608?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741608&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,14 views,Posted 9 hours ago,Null,"Android development paradigms, iOS Application Development, Reactive programming frameworks (RxSwift, Combine), Combine, Mobile Development Lifecycle, Standard libraries, CI/CD pipelines (Bitrise), Bitrise, SwiftUI, Debugging, Testing, Code Reviews, CI/CD pipelines, Mentorship, iOS Frameworks, Kotlin, Communication Skills, Unit Testing, Concurrency, structured concurrency, Kotlin cross-platform development, Remote Agile/Scrum team collaboration, multithreading, file I/O, Build processes, Memory Management, Operations, App Store Publishing, Android application development paradigms, Agile Methodologies, Network Programming, Swift, source control management, software engineering best practices, SCRUM, SDK Development, RxSwift",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Senior Software Engineer I - Data Platform,https://www.rozee.pk/senior-software-engineer-i-data-platform-lahore-jobs-1741606?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741606&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,7 views,Posted 9 hours ago,Null,"Java, Testing Frameworks, cluster resource utilization, Data Pipelines, Cloud control planes, data platform development, DOCKER, Orchestration, Scala, Distributed Systems, Kubernetes (preferred), Apache Spark, Data Engineering, Containerization, real-time data solutions, Software Engineering Principles, Trino, compute workload acceleration, Cloud Platforms, Software Development, Kafka, Query Optimization, Open-source contributions, Database internals including query optimization, Cloud-native Big Data Technologies, code performance optimization, Big Data Technologies, Database internals, Python, AWS, Kubernetes, GCP, المحاسبة للشركات, AI, Docker (preferred)",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Senior Software Engineer I - Backend,https://www.rozee.pk/senior-software-engineer-i-backend-lahore-jobs-1741602?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741602&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,7 views,Posted 9 hours ago,Null,"DOCKER, Kotlin, source control management, Azure, Data Structures, Build processes, Golang, Code Reviews, Testing, Java, Algorithms, Operational Excellence, Object-Oriented Design, Coding Standards, Object-oriented programming, Relational Databases, Kubernetes, AWS, Google Cloud Platform, non-relational databases, Java Spring",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Senior Software Engineer I,https://www.rozee.pk/senior-software-engineer-i-lahore-jobs-1741600?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741600&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,6 views,Posted 9 hours ago,Null,"Operating live online systems, Data Structures, Golang, operations), Testing, Code Reviews, المحاسبة للشركات, Java, Source Control, DOCKER, Relational and non-relational databases, Object-Oriented Design, Relational Databases, Build processes, AI application and automation, Amazon Web Services), Cloud platforms (Microsoft Azure, Deploying changes to production, non-relational databases, Algorithms, Microsoft Azure, Kubernetes, Amazon Web Services, Kubernetes), Containerization (Docker, Google Cloud Platform",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Master,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Senior Site Reliability Engineer II,https://www.rozee.pk/senior-site-reliability-engineer-ii-lahore-jobs-1741598?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741598&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Careem,javascript:;,Lahore,N/A,6 views,Posted 9 hours ago,Null,"LangChain, Pinecone, Ray, Continuous Integration/Continuous Deployment (CI/CD), Grafana, Postgres, Prometheus, MySQL, MILVUS, LlamaIndex, Pulumi, Redis, OpenTelemetry, GO, Cassandra, Bash, Terraform, AWS, OpenSearch, Python, Weaviate, Infrastructure As Code (IaC), Kafka",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,N/A,Manager,N/A,"Nov 29, 2025","Oct 29, 2025"
Lahore,Senior WordPress Developer,https://www.rozee.pk/ninja-softs-pvt-limited-senior-wordpress-developer-kharianislamabadgujranwalagujratlahorerawalpindilalamusawah-cantt-jobs-1736112?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1736112&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Ninja Softs (PVT) Limited,//www.rozee.pk/company/ninja-softs-pvt-limited,Multiple Cities,N/A,690 views,Posted 6 days ago,Null,"HTML5, CSS3, WP, WooCommerce, MySQL, Jquery",Information Technology,Software & Web Development,1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Gujranwala, Lahore, Rawalpindi, Gujrat, Kharian, Wah Cantt, Lalamusa",No Preference,Bachelors,Experienced Professional,N/A,"Nov 08, 2025","Oct 23, 2025"
Lahore,Sales Officer,https://www.rozee.pk/prism-consulting-pvt-ltd-sales-officer-lahore-rawalpindi-sargodha-jobs-1727502?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1727502&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Prism Consulting Pvt Ltd,//www.rozee.pk/company/prism-consulting-pvt-ltd,Multiple Cities,"PKR. 50,000 - 60,000/Month",1725 views,"Posted Oct 20, 2025",Null,"Communication Skills, Trade Negotiation, Customer Acquisition Skills, Retail Sales, B2B Business Development, Chemical Sales, Sales Channel Development",Consultants,Sales & Business Development,3 Posts,First Shift (Day),Full Time/Permanent,"Lahore, Rawalpindi, Sargodha",No Preference,Bachelors,Experienced Professional,"2 Years (Chemicals Sales ( used for furniture, construction and packaging material))","Nov 21, 2025","Oct 20, 2025"
Lahore,Logistics Coordinator,https://www.rozee.pk/ontime-international-shippng-logistics-logistics-coordinator-lahore-jobs-1733132?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1733132&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,OnTime International Shipping & Logistics,//www.rozee.pk/company/ontime-international-shipping-logistics,Lahore,"PKR. 30,000 - 60,000/Month",167 views,Posted 3 hours ago,Null,"Telemarketing  Skills, Client Confidentiality, Coordination Skillss",Courier / Logistics,Distribution & Logistics,2 Posts,First Shift (Day),Full Time/Permanent,Lahore,No Preference,Bachelors,Experienced Professional,N/A,"Nov 20, 2025","Oct 29, 2025"
Lahore,Customer Service Representative – Night Shift (Fluent English),https://www.rozee.pk/customer-service-representative-%e2%80%93-night-shift-fluent-english-lahore-jobs-1741814?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1741814&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Core Edge Solutions,javascript:;,Lahore,"PKR. 100,000 - 100,000/Month",71 views,Posted 8 hours ago,Null,"Customer Service, Call Center Experience, Fluent English (Spoken And Written), Confidence, Professionalism, Dependability, High Call Volume Management, Problem-Solving, Client Handling, Up-selling, Relationship-building",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
